IP,PORT,匿名度,类型,位置,响应速度,最后验证时间
111.1.61.13,80,透明,HTTP,浙江省 杭州市,2秒,2014-11-19 22:00:31,
106.39.160.78,80,透明,HTTP,北京市,4秒,2014-11-19 21:00:21,
121.37.28.7,8080,透明,HTTP,广东省 深圳市,18秒,2014-11-19 20:01:34,
61.163.165.250,9999,透明,HTTP,河南省 商丘市,4秒,2014-11-19 19:00:07,
120.192.92.99,80,透明,HTTP,山东省 烟台市,7秒,2014-11-19 18:00:10,
110.84.129.27,8888,透明,HTTP,福建省 厦门市,1秒,2014-11-19 17:00:04,
222.89.248.100,9999,透明,HTTP,河南省 商丘市,0.4秒,2014-11-19 16:01:13,
125.89.74.232,3128,透明,HTTP,广东省 珠海市,5秒,2014-11-19 15:01:12,
14.153.126.176,9999,透明,HTTP,广东省 深圳市,0.3秒,2014-11-19 14:03:56,
113.140.120.4,80,透明,HTTP,陕西省 西安市,6秒,2014-11-19 13:01:47,
49.94.12.29,80,透明,HTTP,江苏省 南京市,14秒,2014-11-19 12:03:33,
60.213.189.170,3988,透明,HTTP,山东省 泰安市,5秒,2014-11-19 11:00:07,
49.94.129.158,3128,透明,HTTP,江苏省 南京市,30秒,2014-11-19 10:00:52,
49.93.1.253,3128,透明,HTTP,江苏省 南京市,20秒,2014-11-19 09:00:49,
49.94.147.202,3128,透明,HTTP,江苏省 南京市,3秒,2014-11-19 08:01:57,
49.93.1.173,80,透明,HTTP,江苏省 南京市,5秒,2014-11-19 07:01:36,
202.112.128.91,3128,透明,HTTP,北京市,15秒,2014-11-19 06:00:39,
221.204.223.196,54186,透明,HTTP,山西省 太原市,3秒,2014-11-19 05:00:06,
111.161.126.99,80,透明,HTTP,天津市,3秒,2014-11-19 04:00:26,
183.60.109.210,8888,透明,HTTP,广东省 佛山市,0.2秒,2014-11-19 03:01:20,
61.157.126.37,18000,透明,HTTP,四川省,19秒,2014-11-19 02:00:22,
111.13.2.139,80,透明,HTTP,北京市,8秒,2014-11-19 01:00:13,
122.72.0.6,80,透明,HTTP,北京市,1秒,2014-11-19 00:00:03,
183.33.161.123,9999,透明,HTTP,广东省 珠海市,4秒,2014-11-18 23:05:04,
163.125.207.107,9999,透明,HTTP,广东省 深圳市,1秒,2014-11-18 22:05:08,
182.44.150.30,9000,透明,HTTP,山东省 东营市,0.3秒,2014-11-18 21:01:26,
222.29.197.234,8080,透明,HTTP,北京市,15秒,2014-11-18 20:00:30,
110.72.28.11,9999,透明,HTTP,广西壮族自治区贵港市,0.6秒,2014-11-18 19:05:10,
223.99.188.73,8090,透明,HTTP,山东省,5秒,2014-11-18 18:00:19,
106.41.248.110,80,透明,HTTP,湖南省,24秒,2014-11-18 17:01:07,
222.85.1.123,8118,透明,HTTP,河南省 许昌市,13秒,2014-11-18 16:00:33,
118.26.201.224,80,透明,HTTP,北京市,10秒,2014-11-18 15:00:43,
182.134.70.172,9999,透明,HTTP,四川省 达州市,22秒,2014-11-18 14:01:05,
140.207.223.101,80,透明,HTTP,上海市,7秒,2014-11-18 13:00:11,
117.59.224.40,80,透明,HTTP,重庆市,2秒,2014-11-18 12:00:22,
49.90.28.20,3128,透明,HTTP,江苏省 南京市,3秒,2014-11-18 11:01:54,
125.89.74.235,3128,透明,HTTP,广东省 珠海市,8秒,2014-11-18 10:01:21,
36.42.145.79,80,透明,HTTP,陕西省 西安市,22秒,2014-11-18 09:18:38,
183.95.152.141,80,透明,HTTP,湖北省 武汉市,1.0秒,2014-11-18 08:00:28,
112.95.104.114,9999,透明,HTTP,广东省 深圳市,4秒,2014-11-18 07:00:36,
171.12.2.124,9999,透明,HTTP,河南省 郑州市,2秒,2014-11-18 06:03:44,
121.207.252.105,3128,透明,HTTP,福建省 福州市,16秒,2014-11-18 05:00:21,
113.105.224.79,80,透明,HTTP,广东省 佛山市,1秒,2014-11-18 04:00:40,
113.97.159.113,9999,透明,HTTP,广东省 深圳市,6秒,2014-11-18 03:02:30,
125.89.38.160,9999,透明,HTTP,广东省 珠海市,17秒,2014-11-18 02:01:36,
122.71.221.168,9000,透明,HTTP,北京市,0.6秒,2014-11-18 01:00:48,
122.72.30.199,80,透明,HTTP,,6秒,2014-11-18 00:00:51,
27.43.169.197,8080,透明,HTTP,广东省 揭阳市,1秒,2014-11-17 23:04:54,
111.1.61.23,80,透明,HTTP,浙江省 杭州市,4秒,2014-11-17 22:00:37,
115.29.166.133,82,透明,HTTP,北京市,37秒,2014-11-17 21:00:48,
183.12.173.120,9999,透明,HTTP,广东省 深圳市,3秒,2014-11-17 20:02:34,
220.198.88.85,9999,透明,HTTP,吉林省 吉林市,16秒,2014-11-17 19:00:56,
49.93.16.189,3128,透明,HTTP,江苏省 南京市,7秒,2014-11-17 18:01:14,
203.192.12.146,80,透明,HTTP,北京市,11秒,2014-11-17 17:00:38,
49.93.221.175,80,透明,HTTP,江苏省 南京市,28秒,2014-11-17 16:00:58,
61.163.165.250,9999,透明,HTTP,河南省 商丘市,8秒,2014-11-17 15:00:11,
210.75.14.157,80,透明,HTTP,广东省 深圳市,7秒,2014-11-17 14:00:10,
49.94.12.77,3128,透明,HTTP,江苏省 南京市,4秒,2014-11-17 13:01:14,
60.213.189.170,3988,透明,HTTP,山东省 泰安市,7秒,2014-11-17 12:00:10,
49.93.39.185,3128,透明,HTTP,江苏省 南京市,5秒,2014-11-17 11:03:07,
113.99.248.110,9999,透明,HTTP,广东省 佛山市,6秒,2014-11-17 10:00:46,
14.27.6.11,3128,透明,HTTP,广东省 广州市,7秒,2014-11-17 09:01:42,
123.167.125.237,3128,透明,HTTP,黑龙江省 哈尔滨市,3秒,2014-11-17 08:01:05,
111.1.36.165,80,透明,HTTP,浙江省 杭州市,4秒,2014-11-17 07:00:13,
49.94.13.212,80,透明,HTTP,江苏省 南京市,1秒,2014-11-17 06:04:36,
117.10.24.11,9999,透明,HTTP,天津市,0.5秒,2014-11-17 05:04:27,
121.34.17.184,9999,透明,HTTP,广东省 深圳市,3秒,2014-11-17 04:02:50,
221.204.223.185,29416,透明,HTTP,山西省 太原市,2秒,2014-11-17 03:00:04,
119.141.124.34,9999,透明,HTTP,广东省 东莞市,3秒,2014-11-17 02:00:22,
120.194.107.149,9999,透明,HTTP,河南省 三门峡市,6秒,2014-11-17 01:00:09,
58.67.159.50,80,透明,HTTP,广西壮族自治区桂林市,4秒,2014-11-17 00:00:53,
61.163.165.250,9999,透明,HTTP,河南省 商丘市,6秒,2014-11-16 23:00:17,
112.95.62.92,9999,透明,HTTP,广东省 深圳市,7秒,2014-11-16 22:00:46,
123.121.113.130,9999,透明,HTTP,北京市,5秒,2014-11-16 21:00:26,
27.46.23.29,9999,透明,HTTP,广东省 深圳市,3秒,2014-11-16 20:05:54,
14.117.1.228,9999,透明,HTTP,广东省 珠海市,3秒,2014-11-16 19:05:51,
163.125.16.215,8888,透明,HTTP,广东省 深圳市,7秒,2014-11-16 18:01:03,
113.119.120.38,9999,透明,HTTP,广东省 广州市,5秒,2014-11-16 17:00:50,
113.76.28.204,9999,透明,HTTP,广东省 珠海市,3秒,2014-11-16 16:01:48,
124.193.134.250,80,透明,HTTP,北京市,2秒,2014-11-16 15:00:20,
221.204.223.183,54186,透明,HTTP,山西省 太原市,5秒,2014-11-16 14:00:08,
49.93.199.165,80,透明,HTTP,江苏省 南京市,38秒,2014-11-16 13:01:02,
125.84.132.148,9999,透明,HTTP,重庆市,4秒,2014-11-16 12:00:53,
111.1.61.23,8585,透明,HTTP,浙江省 杭州市,12秒,2014-11-16 11:00:26,
121.192.180.237,3128,透明,HTTP,福建省 漳州市,0.5秒,2014-11-16 10:02:09,
111.13.2.143,80,透明,HTTP,北京市,4秒,2014-11-16 09:00:38,
120.197.53.199,8080,透明,HTTP,广东省 广州市,6秒,2014-11-16 08:00:09,
49.90.31.227,3128,透明,HTTP,江苏省 南京市,20秒,2014-11-16 07:00:55,
14.222.19.92,9999,透明,HTTP,广东省 东莞市,7秒,2014-11-16 06:00:39,
125.95.226.178,9999,透明,HTTP,广东省 佛山市,5秒,2014-11-16 05:00:44,
222.128.168.231,9000,透明,HTTP,北京市,1秒,2014-11-16 04:00:30,
182.149.245.240,9999,透明,HTTP,四川省 成都市,7秒,2014-11-16 03:00:36,
111.13.2.140,80,透明,HTTP,北京市,2秒,2014-11-16 02:00:30,
115.29.166.133,82,透明,HTTP,北京市,18秒,2014-11-16 01:00:29,
49.93.0.177,80,透明,HTTP,江苏省 南京市,16秒,2014-11-16 00:01:59,
121.35.236.30,8888,透明,HTTP,广东省 深圳市,11秒,2014-11-15 23:01:06,
119.4.115.51,8090,透明,HTTP,四川省 成都市,1.0秒,2014-11-15 22:00:20,
163.125.254.91,9999,透明,HTTP,广东省 深圳市,8秒,2014-11-15 21:00:50,
116.25.245.54,9999,透明,HTTP,广东省 深圳市,0.3秒,2014-11-15 20:01:20,
111.1.61.23,8585,透明,HTTP,浙江省 杭州市,12秒,2014-11-15 19:00:25,
112.95.111.95,9999,透明,HTTP,广东省 深圳市,0.7秒,2014-11-15 18:04:14,
111.13.2.139,80,透明,HTTP,北京市,0.8秒,2014-11-15 17:00:34,
124.200.190.199,9000,透明,HTTP,北京市,1秒,2014-11-15 16:00:23,
175.155.206.135,8080,透明,HTTP,四川省 乐山市,2秒,2014-11-15 15:00:55,
49.90.25.162,3128,透明,HTTP,江苏省 南京市,2秒,2014-11-15 14:06:14,
110.176.199.84,80,透明,HTTP,山西省 太原市,15秒,2014-11-15 13:01:09,
183.60.109.210,8888,透明,HTTP,广东省 佛山市,0.2秒,2014-11-15 12:01:32,
49.94.13.219,80,透明,HTTP,江苏省 南京市,25秒,2014-11-15 11:01:12,
218.90.174.167,3128,透明,HTTP,江苏省 无锡市,9秒,2014-11-15 10:00:11,
49.93.39.162,80,透明,HTTP,江苏省 南京市,15秒,2014-11-15 09:07:11,
122.200.90.172,3128,透明,HTTP,北京市,23秒,2014-11-15 08:00:26,
112.95.9.207,9999,透明,HTTP,广东省 深圳市,11秒,2014-11-15 07:00:40,
49.93.39.151,80,透明,HTTP,江苏省 南京市,0.9秒,2014-11-15 06:00:35,
117.158.1.210,9999,透明,HTTP,河南省 郑州市,10秒,2014-11-15 05:00:33,
61.156.235.170,9999,透明,HTTP,山东省 日照市,11秒,2014-11-15 04:00:21,
112.95.206.163,8888,透明,HTTP,广东省 深圳市,11秒,2014-11-15 03:00:47,
27.46.21.11,9999,透明,HTTP,广东省 深圳市,4秒,2014-11-15 02:00:56,
120.194.107.149,9999,透明,HTTP,河南省 三门峡市,3秒,2014-11-15 01:00:07,
113.77.52.142,9999,透明,HTTP,广东省 东莞市,11秒,2014-11-15 00:00:44,
61.53.1.23,8080,透明,HTTP,河南省 驻马店市,6秒,2014-11-14 23:04:24,
202.120.188.104,80,透明,HTTP,上海市,5秒,2014-11-14 22:01:04,
218.75.205.124,9999,透明,HTTP,湖南省 株洲市,3秒,2014-11-14 21:00:34,
112.95.80.245,9999,透明,HTTP,广东省 深圳市,3秒,2014-11-14 20:04:44,
222.89.248.101,9999,透明,HTTP,河南省 商丘市,0.3秒,2014-11-14 19:01:13,
59.41.47.147,80,透明,HTTP,广东省 广州市,24秒,2014-11-14 18:00:28,
110.176.142.248,3128,透明,HTTP,山西省 太原市,1秒,2014-11-14 17:06:06,
218.164.119.244,8080,透明,HTTP,台湾省,1秒,2014-11-14 16:00:42,
183.207.228.120,80,透明,HTTP,江苏省,5秒,2014-11-14 15:00:16,
58.251.179.85,9999,透明,HTTP,广东省 深圳市,0.3秒,2014-11-14 14:03:00,
125.89.74.233,3128,透明,HTTP,广东省 珠海市,4秒,2014-11-14 13:01:23,
110.176.240.148,3128,透明,HTTP,山西省 太原市,17秒,2014-11-14 12:01:35,
14.28.144.68,9999,透明,HTTP,广东省,5秒,2014-11-14 11:00:44,
210.14.138.189,80,透明,HTTP,北京市,16秒,2014-11-14 10:00:20,
183.16.201.219,9999,透明,HTTP,广东省 深圳市,4秒,2014-11-14 09:00:42,
111.161.126.98,80,透明,HTTP,天津市,6秒,2014-11-14 08:00:30,
49.90.20.94,80,透明,HTTP,江苏省 南京市,19秒,2014-11-14 07:00:57,
183.129.194.87,3128,透明,HTTP,浙江省 杭州市,3秒,2014-11-14 06:00:40,
183.39.233.105,9999,透明,HTTP,广东省 深圳市,4秒,2014-11-14 05:00:28,
183.25.98.206,9999,透明,HTTP,广东省 惠州市,2秒,2014-11-14 04:00:39,
42.62.2.52,8128,透明,HTTP,北京市,5秒,2014-11-14 03:00:29,
111.13.2.136,80,透明,HTTP,北京市,1秒,2014-11-14 02:00:32,
118.170.199.203,8080,透明,HTTP,台湾省,3秒,2014-11-14 01:02:19,
121.8.152.222,9999,透明,HTTP,广东省 广州市,6秒,2014-11-14 00:00:26,
218.29.90.30,9999,透明,HTTP,河南省 郑州市,9秒,2014-11-13 23:00:11,
221.238.204.57,808,透明,HTTP,天津市,21秒,2014-11-13 22:00:25,
113.87.34.199,9999,透明,HTTP,广东省 深圳市,3秒,2014-11-13 21:00:35,
124.192.148.133,80,透明,HTTP,北京市,8秒,2014-11-13 20:00:23,
60.213.189.170,3988,透明,HTTP,山东省 泰安市,1秒,2014-11-13 19:00:04,
49.94.36.100,80,透明,HTTP,江苏省 南京市,13秒,2014-11-13 18:00:55,
1.87.1.66,3128,透明,HTTP,陕西省 西安市,11秒,2014-11-13 17:01:20,
183.129.161.28,3128,透明,HTTP,浙江省 杭州市,8秒,2014-11-13 16:00:13,
49.91.49.163,3128,透明,HTTP,江苏省 南京市,3秒,2014-11-13 15:03:35,
112.95.9.207,9999,透明,HTTP,广东省 深圳市,0.3秒,2014-11-13 14:04:19,
122.232.88.224,8080,透明,HTTP,浙江省 嘉兴市,7秒,2014-11-13 13:00:51,
49.91.33.40,80,透明,HTTP,江苏省 南京市,2秒,2014-11-13 12:04:13,
124.115.211.30,9999,透明,HTTP,陕西省 咸阳市,6秒,2014-11-13 11:00:10,
49.93.33.199,80,透明,HTTP,江苏省 南京市,2秒,2014-11-13 10:01:26,
221.204.223.185,29416,透明,HTTP,山西省 太原市,8秒,2014-11-13 09:00:10,
49.93.12.234,3128,透明,HTTP,江苏省 南京市,12秒,2014-11-13 08:01:17,
112.95.5.7,9999,透明,HTTP,广东省 深圳市,4秒,2014-11-13 07:00:35,
221.196.43.91,9999,透明,HTTP,天津市,1.0秒,2014-11-13 06:01:42,
221.204.223.196,54186,透明,HTTP,山西省 太原市,2秒,2014-11-13 05:00:06,
49.90.37.26,80,透明,HTTP,江苏省 南京市,0.9秒,2014-11-13 04:23:54,
163.125.200.143,9999,透明,HTTP,广东省 深圳市,9秒,2014-11-13 03:05:01,
171.14.187.224,9999,透明,HTTP,河南省 鹤壁市,23秒,2014-11-13 02:02:14,
218.27.136.164,8081,透明,HTTP,吉林省 吉林市,6秒,2014-11-13 01:00:28,
113.68.154.17,9000,透明,HTTP,广东省 广州市,6秒,2014-11-13 00:04:57,
111.1.61.23,8585,透明,HTTP,浙江省 杭州市,0.1秒,2014-11-12 23:01:04,
210.32.185.163,808,透明,HTTP,浙江省 杭州市,0.8秒,2014-11-12 22:01:05,
112.114.58.59,9000,透明,HTTP,云南省 昭通市,5秒,2014-11-12 21:06:18,
61.133.51.6,9999,透明,HTTP,山东省 德州市,3秒,2014-11-12 20:00:22,
111.13.2.138,80,透明,HTTP,北京市,2秒,2014-11-12 19:00:36,
223.99.188.74,8090,透明,HTTP,山东省,2秒,2014-11-12 18:01:00,
221.196.43.61,9999,透明,HTTP,天津市,0.09秒,2014-11-12 17:01:45,
118.73.15.36,8080,透明,HTTP,山西省 临汾市,1秒,2014-11-12 16:00:26,
60.250.81.97,80,透明,HTTP,台湾省,10秒,2014-11-12 15:00:50,
183.129.207.202,9999,透明,HTTP,浙江省 杭州市,4秒,2014-11-12 14:00:10,
60.214.67.86,9999,透明,HTTP,山东省 东营市,3秒,2014-11-12 13:00:27,
221.182.62.114,9999,透明,HTTP,四川省 达州市,12秒,2014-11-12 12:00:28,
122.226.172.18,3128,透明,HTTP,浙江省 台州市,7秒,2014-11-12 11:00:11,
58.67.159.50,80,透明,HTTP,广西壮族自治区桂林市,6秒,2014-11-12 10:00:33,
113.105.224.78,80,透明,HTTP,广东省 佛山市,6秒,2014-11-12 09:00:10,
58.253.238.242,80,透明,HTTP,广东省 肇庆市,8秒,2014-11-12 08:00:13,
112.5.16.50,80,透明,HTTP,福建省 泉州市,8秒,2014-11-12 07:00:15,
113.105.224.79,80,透明,HTTP,广东省 佛山市,0.3秒,2014-11-12 06:00:55,
113.105.224.79,80,透明,HTTP,广东省 佛山市,9秒,2014-11-12 05:00:16,
111.202.8.34,9999,透明,HTTP,北京市,3秒,2014-11-12 04:00:44,
111.13.2.137,80,透明,HTTP,北京市,2秒,2014-11-12 03:00:10,
120.237.91.242,3128,透明,HTTP,广东省 深圳市,3秒,2014-11-12 02:00:40,
121.12.255.214,8085,透明,HTTP,广东省 中山市,12秒,2014-11-12 01:00:31,
140.207.223.101,80,透明,HTTP,上海市,8秒,2014-11-12 00:00:14,
58.252.7.115,9000,透明,HTTP,广东省 东莞市,6秒,2014-11-11 23:00:29,
115.29.250.53,80,透明,HTTP,北京市,22秒,2014-11-11 22:00:46,
124.95.163.102,80,透明,HTTP,辽宁省 沈阳市,4秒,2014-11-11 21:00:09,
59.41.47.147,80,透明,HTTP,广东省 广州市,10秒,2014-11-11 20:00:15,
118.123.166.115,80,透明,HTTP,四川省 成都市,10秒,2014-11-11 19:00:32,
124.95.163.102,80,透明,HTTP,辽宁省 沈阳市,5秒,2014-11-11 18:00:10,
210.14.138.189,80,透明,HTTP,北京市,12秒,2014-11-11 17:00:49,
113.105.224.79,80,透明,HTTP,广东省 佛山市,1秒,2014-11-11 16:01:00,
49.93.16.144,80,透明,HTTP,江苏省 南京市,10秒,2014-11-11 15:16:29,
112.253.6.182,8080,透明,HTTP,山东省 潍坊市,5秒,2014-11-11 14:00:21,
120.197.53.195,8080,透明,HTTP,广东省 广州市,7秒,2014-11-11 13:00:13,
113.119.204.29,9000,透明,HTTP,广东省 广州市,6秒,2014-11-11 12:00:46,
122.227.135.115,8085,透明,HTTP,浙江省 宁波市,16秒,2014-11-11 11:00:40,
120.84.234.189,8080,透明,HTTP,广东省 广州市,3秒,2014-11-11 10:00:08,
183.207.228.55,80,透明,HTTP,江苏省,3秒,2014-11-11 09:00:06,
220.189.218.98,9999,透明,HTTP,浙江省 宁波市,10秒,2014-11-11 08:00:16,
202.120.188.104,80,透明,HTTP,上海市,3秒,2014-11-11 07:00:23,
42.97.47.167,80,透明,HTTP,吉林省 长春市,1秒,2014-11-11 06:22:06,
210.75.14.157,80,透明,HTTP,广东省 深圳市,6秒,2014-11-11 05:00:10,
125.39.66.66,80,透明,HTTP,天津市,9秒,2014-11-11 04:00:13,
183.62.172.50,9999,透明,HTTP,广东省 深圳市,7秒,2014-11-11 03:00:20,
111.1.36.163,80,透明,HTTP,浙江省 杭州市,6秒,2014-11-11 02:00:09,
112.253.6.182,8080,透明,HTTP,山东省 潍坊市,2秒,2014-11-11 01:00:06,
222.74.212.163,3128,透明,HTTP,内蒙古自治区呼和浩特市,5秒,2014-11-11 00:15:52,
221.204.223.183,54186,透明,HTTP,山西省 太原市,4秒,2014-11-10 23:00:09,
111.13.2.143,80,透明,HTTP,北京市,15秒,2014-11-10 22:00:55,
223.99.188.74,8090,透明,HTTP,山东省,2秒,2014-11-10 21:00:17,
58.251.177.42,9999,透明,HTTP,广东省 深圳市,8秒,2014-11-10 20:00:11,
222.89.253.175,9999,透明,HTTP,河南省 商丘市,14秒,2014-11-10 19:00:17,
218.29.92.182,9999,透明,HTTP,河南省 郑州市,3秒,2014-11-10 18:00:07,
119.190.35.154,8080,透明,HTTP,山东省 潍坊市,2秒,2014-11-10 17:00:07,
221.204.223.178,54186,透明,HTTP,山西省 太原市,5秒,2014-11-10 16:00:25,
49.90.16.162,80,透明,HTTP,江苏省 南京市,2秒,2014-11-10 15:17:17,
221.204.223.185,29416,透明,HTTP,山西省 太原市,9秒,2014-11-10 14:00:12,
221.204.223.196,54186,透明,HTTP,山西省 太原市,9秒,2014-11-10 13:00:12,
61.156.235.171,9999,透明,HTTP,山东省 日照市,10秒,2014-11-10 12:00:22,
122.226.172.18,3128,透明,HTTP,浙江省 台州市,5秒,2014-11-10 11:00:26,
218.75.205.124,9999,透明,HTTP,湖南省 株洲市,5秒,2014-11-10 10:00:10,
222.74.28.14,23,透明,HTTP,内蒙古自治区呼和浩特市,29秒,2014-11-10 09:00:34,
183.207.228.117,80,透明,HTTP,江苏省,2秒,2014-11-10 08:00:05,
61.156.235.171,9999,透明,HTTP,山东省 日照市,8秒,2014-11-10 07:00:11,
222.72.1.251,9999,透明,HTTP,上海市,5秒,2014-11-10 06:00:36,
119.97.146.148,80,透明,HTTP,湖北省 武汉市,19秒,2014-11-10 05:00:23,
112.91.208.78,9999,透明,HTTP,广东省 潮州市,8秒,2014-11-10 04:00:13,
111.74.238.88,8080,透明,HTTP,江西省 吉安市,3秒,2014-11-10 03:01:01,
183.129.161.28,3128,透明,HTTP,浙江省 杭州市,16秒,2014-11-10 02:00:24,
120.192.92.99,80,透明,HTTP,山东省 烟台市,4秒,2014-11-10 01:00:08,
183.129.161.28,3128,透明,HTTP,浙江省 杭州市,6秒,2014-11-10 00:00:10,
183.129.161.28,3128,透明,HTTP,浙江省 杭州市,12秒,2014-11-09 23:00:17,
58.253.238.243,80,透明,HTTP,广东省 肇庆市,5秒,2014-11-09 22:00:09,
61.156.235.171,9999,透明,HTTP,山东省 日照市,1秒,2014-11-09 21:00:04,
223.99.188.74,8090,透明,HTTP,山东省,5秒,2014-11-09 20:00:21,
60.207.166.152,80,透明,HTTP,北京市,23秒,2014-11-09 19:00:51,
122.72.99.8,80,透明,HTTP,,6秒,2014-11-09 18:00:17,
120.192.92.99,80,透明,HTTP,山东省 烟台市,7秒,2014-11-09 17:00:10,
113.105.224.85,80,透明,HTTP,广东省 佛山市,7秒,2014-11-09 16:00:19,
111.1.36.163,80,透明,HTTP,浙江省 杭州市,4秒,2014-11-09 15:00:08,
111.13.2.136,80,透明,HTTP,北京市,0.9秒,2014-11-09 14:00:37,
61.158.173.14,8080,透明,HTTP,河南省 商丘市,1秒,2014-11-09 13:00:42,
180.168.208.117,8080,透明,HTTP,上海市,6秒,2014-11-09 12:00:26,
218.90.174.167,3128,透明,HTTP,江苏省 无锡市,8秒,2014-11-09 11:00:10,
220.189.218.98,9999,透明,HTTP,浙江省 宁波市,6秒,2014-11-09 10:00:39,
111.13.12.216,80,透明,HTTP,北京市,5秒,2014-11-09 09:00:26,
218.65.132.38,80,透明,HTTP,广西壮族自治区北海市,8秒,2014-11-09 08:00:12,
221.204.223.196,54186,透明,HTTP,山西省 太原市,2秒,2014-11-09 07:00:06,
113.140.123.10,80,透明,HTTP,陕西省 西安市,1秒,2014-11-09 06:20:38,
221.5.69.51,80,透明,HTTP,广东省 肇庆市,8秒,2014-11-09 05:00:12,
119.57.249.89,3128,透明,HTTP,北京市,7秒,2014-11-09 04:00:30,
222.85.1.123,8118,透明,HTTP,河南省 许昌市,30秒,2014-11-09 03:00:35,
180.168.208.117,8080,透明,HTTP,上海市,13秒,2014-11-09 02:00:19,
202.101.96.154,8888,透明,HTTP,福建省 福州市,10秒,2014-11-09 01:00:23,
221.204.223.183,54186,透明,HTTP,山西省 太原市,3秒,2014-11-09 00:00:24,
115.239.210.199,80,透明,HTTP,浙江省 杭州市,3秒,2014-11-08 23:00:06,
111.206.81.248,80,透明,HTTP,北京市,11秒,2014-11-08 22:00:23,
111.11.184.109,80,透明,HTTP,甘肃省 兰州市,4秒,2014-11-08 21:00:20,
210.14.138.189,80,透明,HTTP,北京市,6秒,2014-11-08 20:00:39,
124.95.163.102,80,透明,HTTP,辽宁省 沈阳市,4秒,2014-11-08 19:00:09,
124.161.94.8,80,透明,HTTP,四川省 南充市,2秒,2014-11-08 18:00:24,
222.85.149.4,3128,透明,HTTP,贵州省 贵阳市,4秒,2014-11-08 17:01:01,
14.18.16.71,80,透明,HTTP,广东省 广州市,7秒,2014-11-08 16:00:18,
59.39.169.229,9999,透明,HTTP,广东省 东莞市,8秒,2014-11-08 15:00:19,
117.27.229.158,80,透明,HTTP,福建省,22秒,2014-11-08 14:00:25,
221.204.223.178,54186,透明,HTTP,山西省 太原市,4秒,2014-11-08 13:00:07,
221.204.223.185,29416,透明,HTTP,山西省 太原市,9秒,2014-11-08 12:00:20,
27.50.128.242,88,透明,HTTP,河南省 郑州市,2秒,2014-11-08 11:00:06,
121.207.252.105,3128,透明,HTTP,福建省 福州市,14秒,2014-11-08 10:00:51,
113.105.224.77,80,透明,HTTP,广东省 佛山市,7秒,2014-11-08 09:00:17,
122.141.243.131,80,透明,HTTP,吉林省 长春市,6秒,2014-11-08 08:00:11,
124.95.163.102,80,透明,HTTP,辽宁省 沈阳市,5秒,2014-11-08 07:00:10,
61.158.173.188,9999,透明,HTTP,河南省 商丘市,4秒,2014-11-08 06:00:26,
120.237.91.242,3128,透明,HTTP,广东省 深圳市,3秒,2014-11-08 05:00:33,
110.189.92.2,3128,透明,HTTP,四川省 乐山市,3秒,2014-11-08 04:00:08,
58.253.238.242,80,透明,HTTP,广东省 肇庆市,5秒,2014-11-08 03:00:13,
183.129.161.28,3128,透明,HTTP,浙江省 杭州市,7秒,2014-11-08 02:00:12,
27.50.128.242,88,透明,HTTP,河南省 郑州市,11秒,2014-11-08 01:00:14,
183.129.207.201,9999,透明,HTTP,浙江省 杭州市,7秒,2014-11-08 00:00:41,
222.74.28.14,23,透明,HTTP,内蒙古自治区呼和浩特市,16秒,2014-11-07 23:00:21,
14.18.16.67,80,透明,HTTP,广东省 广州市,3秒,2014-11-07 22:00:06,
140.207.223.101,80,透明,HTTP,上海市,6秒,2014-11-07 21:00:11,
183.62.172.50,9999,透明,HTTP,广东省 深圳市,5秒,2014-11-07 20:00:08,
