IP,PORT,匿名度,类型,位置,响应速度,最后验证时间
183.207.228.7,8175,高匿名,HTTP,江苏省 南京市,1秒,2014-12-16 04:47:09,
117.177.243.76,80,高匿名,HTTP,四川省 内江市,0.7秒,2014-12-16 04:31:39,
120.198.232.174,8080,高匿名,HTTP,广东省 东莞市,1秒,2014-12-16 05:25:58,
218.92.227.171,33948,高匿名,HTTP,江苏省 盐城市,2秒,2014-12-15 22:39:12,
218.92.227.165,34061,高匿名,HTTP,江苏省 盐城市,1秒,2014-12-16 03:15:07,
218.92.227.165,15238,高匿名,HTTP,江苏省 盐城市,1秒,2014-12-15 22:41:58,
58.242.249.56,18186,高匿名,HTTP,安徽省 合肥市,2秒,2014-12-16 00:47:10,
120.126.16.72,9064,高匿名,HTTP,台湾省,3秒,2014-12-16 00:08:29,
125.117.116.249,9000,高匿名,HTTP,浙江省 金华市,3秒,2014-12-15 23:25:13,
183.207.228.7,9058,高匿名,HTTP,江苏省 南京市,2秒,2014-12-15 22:29:47,
117.139.33.156,8123,高匿名,HTTP,四川省 成都市,3秒,2014-12-15 20:47:33,
119.36.124.70,81,高匿名,HTTP,湖北省 武汉市,1秒,2014-12-15 16:57:33,
117.62.152.104,8118,高匿名,HTTP,江苏省 南京市,3秒,2014-12-15 17:30:28,
123.245.184.55,8585,高匿名,HTTP,辽宁省 沈阳市,0.7秒,2014-12-15 17:46:50,
183.209.236.200,8123,高匿名,HTTP,江苏省 苏州市,3秒,2014-12-15 17:27:26,
61.54.25.152,80,高匿名,HTTP,河南省 洛阳市,0.5秒,2014-12-15 16:25:45,
115.29.247.115,8888,高匿名,HTTP,北京市,1秒,2014-12-15 15:29:24,
114.47.146.241,9064,高匿名,HTTP,台湾省,1秒,2014-12-15 00:04:54,
183.207.228.7,8242,高匿名,HTTP,江苏省 南京市,1秒,2014-12-15 13:13:22,
118.160.234.144,9064,高匿名,HTTP,台湾省,2秒,2014-12-15 04:56:38,
223.67.222.27,8123,高匿名,HTTP,江苏省 连云港市,3秒,2014-12-15 02:34:20,
218.92.227.165,16385,高匿名,HTTP,江苏省 盐城市,3秒,2014-12-15 09:48:41,
111.1.32.24,3128,高匿名,HTTP,浙江省 杭州市,2秒,2014-12-15 09:22:06,
118.233.58.222,9064,高匿名,HTTP,台湾省,2秒,2014-12-14 23:45:36,
114.47.12.195,8088,高匿名,HTTP,台湾省,5秒,2014-12-14 22:31:29,
122.118.6.206,9064,高匿名,HTTP,台湾省,2秒,2014-12-15 05:05:05,
218.203.13.190,80,高匿名,HTTP,黑龙江省 哈尔滨市,3秒,2014-12-15 00:52:15,
171.214.204.71,8090,高匿名,HTTP,四川省 成都市,3秒,2014-12-15 00:36:38,
221.10.102.199,83,高匿名,HTTP,四川省 德阳市,3秒,2014-12-15 03:18:59,
58.242.249.31,15259,高匿名,HTTP,安徽省 合肥市,2秒,2014-12-15 02:03:06,
113.137.130.118,8088,高匿名,HTTP,陕西省 延安市,3秒,2014-12-14 22:33:31,
114.40.71.113,8080,高匿名,HTTP,台湾省,2秒,2014-12-15 00:04:41,
123.205.191.33,9064,高匿名,HTTP,台湾省,2秒,2014-12-14 22:51:42,
121.229.114.70,8118,高匿名,HTTP,江苏省 南京市,3秒,2014-12-14 22:06:30,
49.114.111.10,8088,高匿名,HTTP,新疆,7秒,2014-12-14 21:01:01,
211.139.45.16,8088,高匿名,HTTP,重庆市,0.8秒,2014-12-14 20:01:59,
218.108.192.205,80,高匿名,HTTP,浙江省 杭州市,1秒,2014-12-14 19:00:03,
183.207.228.7,8044,高匿名,HTTP,江苏省,9秒,2014-12-14 18:00:12,
117.177.243.56,80,高匿名,HTTP,四川省 内江市,8秒,2014-12-14 17:00:54,
1.34.22.192,9064,高匿名,HTTP,台湾省,5秒,2014-12-14 16:00:19,
183.207.228.7,61616,高匿名,HTTP,江苏省,12秒,2014-12-14 15:00:24,
183.207.228.7,8818,高匿名,HTTP,江苏省,10秒,2014-12-14 14:00:23,
183.207.228.7,8666,高匿名,HTTP,江苏省 南京市,11秒,2014-12-14 13:00:29,
175.111.62.175,9064,高匿名,HTTP,台湾省,4秒,2014-12-14 12:00:23,
218.32.151.179,9064,高匿名,HTTP,台湾省,6秒,2014-12-14 11:01:18,
111.40.194.104,81,高匿名,HTTP,黑龙江省,8秒,2014-12-14 10:00:52,
119.97.164.48,8085,高匿名,HTTP,湖北省 武汉市,6秒,2014-12-14 09:00:27,
42.62.77.159,1081,高匿名,HTTP,北京市,17秒,2014-12-14 08:00:31,
112.24.94.187,8123,高匿名,HTTP,江苏省 连云港市,2秒,2014-12-14 07:21:16,
117.177.243.108,80,高匿名,HTTP,四川省 内江市,2秒,2014-12-14 06:00:38,
183.207.228.7,8010,高匿名,HTTP,江苏省 南京市,12秒,2014-12-14 05:00:24,
222.88.236.236,82,高匿名,HTTP,河南省 南阳市,1秒,2014-12-14 04:00:04,
183.141.73.48,3128,高匿名,HTTP,浙江省 嘉兴市,0.4秒,2014-12-14 03:22:30,
111.1.32.24,8123,高匿名,HTTP,浙江省 杭州市,4秒,2014-12-14 02:00:26,
183.207.228.7,8906,高匿名,HTTP,江苏省 南京市,6秒,2014-12-14 01:00:20,
117.177.243.13,80,高匿名,HTTP,四川省 内江市,8秒,2014-12-14 00:00:34,
115.236.59.194,3128,高匿名,HTTP,浙江省 杭州市,17秒,2014-12-13 23:00:20,
183.207.229.10,9000,高匿名,HTTP,江苏省 南京市,9秒,2014-12-13 22:00:22,
113.61.156.115,9064,高匿名,HTTP,台湾省,0.7秒,2014-12-13 21:17:35,
123.241.23.185,9064,高匿名,HTTP,台湾省,30秒,2014-12-13 20:00:34,
119.6.144.74,82,高匿名,HTTP,四川省 达州市,2秒,2014-12-13 19:00:05,
223.67.142.232,8123,高匿名,HTTP,江苏省 盐城市,6秒,2014-12-13 18:00:27,
117.27.157.111,8081,高匿名,HTTP,福建省 福州市,7秒,2014-12-13 17:00:19,
183.207.228.7,8625,高匿名,HTTP,江苏省 南京市,1秒,2014-12-13 16:00:38,
112.24.94.191,8123,高匿名,HTTP,江苏省 连云港市,19秒,2014-12-13 14:00:22,
36.239.9.207,8088,高匿名,HTTP,台湾省,7秒,2014-12-13 13:00:55,
101.4.60.50,80,高匿名,HTTP,北京市,7秒,2014-12-13 12:00:09,
112.24.94.191,8123,高匿名,HTTP,江苏省 连云港市,2秒,2014-12-13 11:00:34,
183.207.228.7,9599,高匿名,HTTP,江苏省 南京市,3秒,2014-12-13 10:01:17,
183.207.228.7,8468,高匿名,HTTP,江苏省 南京市,10秒,2014-12-13 09:00:32,
112.17.0.202,80,高匿名,HTTP,浙江省,2秒,2014-12-13 08:00:10,
113.108.78.114,80,高匿名,HTTP,广东省 深圳市,8秒,2014-12-13 07:00:12,
183.207.228.7,8080,高匿名,HTTP,江苏省 南京市,3秒,2014-12-13 06:00:15,
117.21.192.9,80,高匿名,HTTP,江西省 南昌市,18秒,2014-12-13 05:00:30,
117.177.243.68,80,高匿名,HTTP,四川省 内江市,2秒,2014-12-13 04:00:09,
183.207.228.7,9498,高匿名,HTTP,江苏省 南京市,0.5秒,2014-12-13 03:01:04,
111.1.32.24,8123,高匿名,HTTP,浙江省 杭州市,3秒,2014-12-13 02:00:25,
117.41.20.8,9000,高匿名,HTTP,江西省 赣州市,10秒,2014-12-13 01:00:13,
183.129.172.67,80,高匿名,HTTP,浙江省 杭州市,18秒,2014-12-13 00:00:33,
119.6.144.70,80,高匿名,HTTP,四川省 达州市,0.4秒,2014-12-12 23:00:18,
123.205.92.166,9064,高匿名,HTTP,台湾省,12秒,2014-12-12 22:01:21,
118.232.134.70,8088,高匿名,HTTP,台湾省,4秒,2014-12-12 21:16:21,
60.191.139.21,9000,高匿名,HTTP,浙江省 台州市,1.0秒,2014-12-12 20:01:05,
183.207.228.7,9100,高匿名,HTTP,江苏省 南京市,9秒,2014-12-12 19:00:59,
183.207.228.7,8178,高匿名,HTTP,江苏省 南京市,0.4秒,2014-12-12 18:01:09,
218.108.168.70,82,高匿名,HTTP,浙江省 杭州市,3秒,2014-12-12 17:00:06,
115.228.48.93,3128,高匿名,HTTP,浙江省 嘉兴市,1秒,2014-12-12 16:01:19,
183.207.228.7,86,高匿名,HTTP,江苏省,17秒,2014-12-12 15:00:28,
183.207.228.7,8355,高匿名,HTTP,江苏省 南京市,9秒,2014-12-12 14:00:29,
60.13.231.214,8088,高匿名,HTTP,新疆,1.0秒,2014-12-12 13:01:20,
119.6.144.70,843,高匿名,HTTP,四川省 达州市,4秒,2014-12-12 12:00:18,
183.207.228.7,9498,高匿名,HTTP,江苏省 南京市,3秒,2014-12-12 11:01:17,
218.203.13.185,80,高匿名,HTTP,黑龙江省 哈尔滨市,4秒,2014-12-12 10:00:22,
1.34.12.200,9064,高匿名,HTTP,台湾省,5秒,2014-12-12 09:00:50,
183.207.228.7,9058,高匿名,HTTP,江苏省 南京市,5秒,2014-12-12 08:00:09,
49.93.231.240,3128,高匿名,HTTP,江苏省 南京市,12秒,2014-12-12 07:00:45,
111.40.194.48,80,高匿名,HTTP,黑龙江省,4秒,2014-12-12 06:00:21,
111.13.109.52,80,高匿名,HTTP,北京市,3秒,2014-12-12 05:00:08,
218.108.168.70,80,高匿名,HTTP,浙江省 杭州市,1秒,2014-12-12 04:00:04,
124.161.78.202,808,高匿名,HTTP,四川省 成都市,12秒,2014-12-12 03:00:33,
117.177.243.36,80,高匿名,HTTP,四川省 内江市,5秒,2014-12-12 02:00:11,
120.192.200.72,80,高匿名,HTTP,陕西省 西安市,8秒,2014-12-12 01:00:34,
183.207.228.7,8015,高匿名,HTTP,江苏省,4秒,2014-12-12 00:00:17,
183.207.228.7,8113,高匿名,HTTP,江苏省,9秒,2014-12-11 23:00:22,
115.29.247.115,8888,高匿名,HTTP,北京市,26秒,2014-12-11 22:00:30,
183.207.224.51,83,高匿名,HTTP,江苏省,3秒,2014-12-11 21:00:06,
163.23.110.37,9064,高匿名,HTTP,台湾省,8秒,2014-12-11 20:00:58,
183.207.228.7,8468,高匿名,HTTP,江苏省 南京市,6秒,2014-12-11 19:00:28,
183.207.228.7,8355,高匿名,HTTP,江苏省 南京市,1秒,2014-12-11 18:00:23,
101.4.60.46,80,高匿名,HTTP,北京市,14秒,2014-12-11 17:00:16,
183.141.65.140,3128,高匿名,HTTP,浙江省 嘉兴市,0.9秒,2014-12-11 16:01:15,
117.146.116.70,80,高匿名,HTTP,北京市,2秒,2014-12-11 15:00:07,
183.207.228.7,8184,高匿名,HTTP,江苏省 南京市,11秒,2014-12-11 14:00:27,
117.169.64.4,80,高匿名,HTTP,江西省 宜春市,4秒,2014-12-11 13:00:09,
183.207.228.7,9985,高匿名,HTTP,江苏省,8秒,2014-12-11 12:00:20,
117.177.243.67,80,高匿名,HTTP,四川省 内江市,6秒,2014-12-11 11:00:35,
183.207.229.13,8080,高匿名,HTTP,江苏省 南京市,14秒,2014-12-11 10:00:35,
120.107.157.15,9064,高匿名,HTTP,台湾省,13秒,2014-12-11 09:00:52,
119.6.144.74,843,高匿名,HTTP,四川省 绵阳市,5秒,2014-12-11 08:00:07,
218.173.128.43,8088,高匿名,HTTP,台湾省,3秒,2014-12-11 07:01:29,
183.230.53.157,8123,高匿名,HTTP,重庆市,3秒,2014-12-11 06:00:07,
183.207.228.7,8255,高匿名,HTTP,江苏省,5秒,2014-12-11 05:00:08,
183.220.44.92,8123,高匿名,HTTP,四川省 宜宾市,8秒,2014-12-11 04:00:11,
183.207.228.119,80,高匿名,HTTP,江苏省,7秒,2014-12-11 03:00:19,
183.207.228.7,9039,高匿名,HTTP,江苏省 南京市,12秒,2014-12-11 02:00:16,
113.214.13.1,8000,高匿名,HTTP,浙江省 杭州市,6秒,2014-12-11 01:00:10,
183.203.22.68,80,高匿名,HTTP,山西省 太原市,3秒,2014-12-11 00:00:08,
118.232.175.212,9064,高匿名,HTTP,台湾省,9秒,2014-12-10 23:00:13,
140.115.228.244,9064,高匿名,HTTP,台湾省,1秒,2014-12-10 22:01:02,
61.221.247.178,9064,高匿名,HTTP,台湾省,3秒,2014-12-10 21:15:56,
218.108.168.70,82,高匿名,HTTP,浙江省 杭州市,3秒,2014-12-10 20:00:06,
183.207.228.7,9557,高匿名,HTTP,江苏省 南京市,5秒,2014-12-10 19:00:21,
112.17.0.205,80,高匿名,HTTP,,2秒,2014-12-10 18:00:07,
61.57.100.157,9064,高匿名,HTTP,台湾省,11秒,2014-12-10 17:01:07,
120.198.243.50,80,高匿名,HTTP,广东省,1秒,2014-12-10 16:00:06,
183.141.71.184,3128,高匿名,HTTP,浙江省 嘉兴市,19秒,2014-12-10 15:17:44,
183.207.229.13,81,高匿名,HTTP,江苏省 南京市,0.5秒,2014-12-10 14:01:12,
112.22.253.234,8088,高匿名,HTTP,江苏省 苏州市,1秒,2014-12-10 13:01:27,
223.85.96.155,8123,高匿名,HTTP,四川省 绵阳市,0.7秒,2014-12-10 12:01:23,
183.207.228.7,9985,高匿名,HTTP,江苏省,4秒,2014-12-10 11:00:16,
183.207.228.7,8284,高匿名,HTTP,江苏省 南京市,0.5秒,2014-12-10 10:01:17,
183.207.228.7,87,高匿名,HTTP,江苏省,4秒,2014-12-10 09:00:07,
117.139.43.183,8123,高匿名,HTTP,四川省 成都市,0.4秒,2014-12-10 08:01:40,
222.88.236.236,83,高匿名,HTTP,河南省 南阳市,3秒,2014-12-10 07:00:06,
183.207.228.7,8468,高匿名,HTTP,江苏省 南京市,2秒,2014-12-10 06:00:23,
112.17.0.203,80,高匿名,HTTP,浙江省,4秒,2014-12-10 05:00:08,
183.207.228.7,8043,高匿名,HTTP,江苏省,13秒,2014-12-10 04:00:16,
115.148.26.196,9000,高匿名,HTTP,江西省 吉安市,0.3秒,2014-12-10 03:15:45,
183.207.228.7,82,高匿名,HTTP,江苏省,13秒,2014-12-10 02:00:27,
116.228.80.186,8080,高匿名,HTTP,上海市,5秒,2014-12-10 01:00:31,
222.217.221.241,8888,高匿名,HTTP,广西壮族自治区梧州市,0.4秒,2014-12-10 00:00:46,
183.129.172.67,80,高匿名,HTTP,浙江省 杭州市,9秒,2014-12-09 23:00:26,
49.72.11.89,8118,高匿名,HTTP,江苏省 苏州市,7秒,2014-12-09 22:01:40,
112.17.0.202,80,高匿名,HTTP,浙江省,10秒,2014-12-09 21:00:14,
183.207.232.193,8080,高匿名,HTTP,江苏省 南京市,7秒,2014-12-09 20:00:11,
183.207.228.7,8080,高匿名,HTTP,江苏省 南京市,4秒,2014-12-09 19:00:07,
120.198.243.54,80,高匿名,HTTP,广东省,4秒,2014-12-09 18:00:09,
111.1.32.24,9000,高匿名,HTTP,浙江省 杭州市,5秒,2014-12-09 17:00:31,
222.34.136.59,80,高匿名,HTTP,吉林省 长春市,7秒,2014-12-09 16:00:31,
183.207.228.7,8208,高匿名,HTTP,江苏省 南京市,7秒,2014-12-09 15:00:20,
140.122.168.59,9064,高匿名,HTTP,台湾省,4秒,2014-12-09 14:00:17,
111.1.32.24,9000,高匿名,HTTP,浙江省 杭州市,12秒,2014-12-09 13:00:39,
111.1.3.38,8000,高匿名,HTTP,浙江省 宁波市,4秒,2014-12-09 12:00:09,
183.207.228.9,86,高匿名,HTTP,江苏省,5秒,2014-12-09 11:00:19,
183.230.53.60,8123,高匿名,HTTP,重庆市,2秒,2014-12-09 10:00:55,
202.107.233.85,8080,高匿名,HTTP,浙江省 嘉兴市,7秒,2014-12-09 09:00:26,
120.198.243.83,80,高匿名,HTTP,广东省,7秒,2014-12-09 08:00:12,
183.207.228.7,8308,高匿名,HTTP,江苏省 南京市,5秒,2014-12-09 07:00:23,
183.207.228.7,8441,高匿名,HTTP,江苏省 南京市,6秒,2014-12-09 06:00:20,
101.4.60.47,80,高匿名,HTTP,北京市,8秒,2014-12-09 05:00:12,
124.161.78.202,808,高匿名,HTTP,四川省 成都市,11秒,2014-12-09 04:00:31,
163.17.151.69,9064,高匿名,HTTP,台湾省,1秒,2014-12-09 03:00:58,
183.207.228.7,9498,高匿名,HTTP,江苏省 南京市,0.4秒,2014-12-09 02:01:04,
117.177.243.42,80,高匿名,HTTP,四川省 内江市,4秒,2014-12-09 01:00:37,
218.35.10.26,9064,高匿名,HTTP,台湾省,0.9秒,2014-12-09 00:01:16,
112.17.0.203,80,高匿名,HTTP,浙江省,2秒,2014-12-08 23:00:07,
203.195.254.184,8888,高匿名,HTTP,广东省 广州市,48秒,2014-12-08 22:02:18,
183.207.228.7,8113,高匿名,HTTP,江苏省,10秒,2014-12-08 21:00:23,
202.113.106.203,8088,高匿名,HTTP,天津市,0.3秒,2014-12-08 20:01:07,
220.229.70.98,9064,高匿名,HTTP,台湾省,2秒,2014-12-08 19:00:52,
58.99.93.117,9064,高匿名,HTTP,台湾省,2秒,2014-12-08 18:18:15,
111.1.32.21,86,高匿名,HTTP,浙江省 杭州市,9秒,2014-12-08 17:00:30,
183.207.228.7,8162,高匿名,HTTP,江苏省 南京市,6秒,2014-12-08 16:00:19,
119.77.230.253,9064,高匿名,HTTP,台湾省,5秒,2014-12-08 15:00:51,
183.207.229.10,81,高匿名,HTTP,江苏省 南京市,13秒,2014-12-08 14:00:51,
183.207.228.7,8618,高匿名,HTTP,江苏省 南京市,8秒,2014-12-08 13:00:19,
183.207.228.7,8164,高匿名,HTTP,江苏省,9秒,2014-12-08 12:00:21,
111.40.194.38,80,高匿名,HTTP,黑龙江省,9秒,2014-12-08 11:00:13,
180.177.51.167,9064,高匿名,HTTP,台湾省,0.8秒,2014-12-08 10:01:05,
117.144.253.86,8088,高匿名,HTTP,上海市,0.5秒,2014-12-08 09:15:26,
120.192.200.72,80,高匿名,HTTP,陕西省 西安市,5秒,2014-12-08 08:00:27,
112.17.0.203,80,高匿名,HTTP,浙江省,8秒,2014-12-08 07:00:12,
111.40.194.104,81,高匿名,HTTP,黑龙江省,7秒,2014-12-08 06:00:19,
218.108.168.70,80,高匿名,HTTP,浙江省 杭州市,3秒,2014-12-08 05:00:06,
115.228.52.187,3128,高匿名,HTTP,浙江省 嘉兴市,0.3秒,2014-12-08 04:00:58,
61.235.249.163,80,高匿名,HTTP,辽宁省 沈阳市,17秒,2014-12-08 03:00:32,
210.240.41.154,9064,高匿名,HTTP,台湾省,0.5秒,2014-12-08 02:01:11,
183.230.53.105,8123,高匿名,HTTP,重庆市,6秒,2014-12-08 01:00:54,
140.114.207.49,9064,高匿名,HTTP,台湾省,0.8秒,2014-12-08 00:18:28,
117.177.243.35,80,高匿名,HTTP,四川省 内江市,8秒,2014-12-07 23:00:13,
112.5.253.83,80,高匿名,HTTP,福建省 福州市,5秒,2014-12-07 22:00:09,
223.94.227.143,8088,高匿名,HTTP,浙江省 湖州市,0.6秒,2014-12-07 21:16:18,
120.198.243.14,80,高匿名,HTTP,广东省,3秒,2014-12-07 20:00:07,
117.177.243.73,80,高匿名,HTTP,四川省 内江市,5秒,2014-12-07 19:00:39,
183.207.228.7,8808,高匿名,HTTP,江苏省,2秒,2014-12-07 18:00:14,
111.185.65.19,8088,高匿名,HTTP,台湾省,3秒,2014-12-07 17:01:03,
111.1.32.24,9999,高匿名,HTTP,浙江省 杭州市,9秒,2014-12-07 16:00:33,
219.242.191.51,8088,高匿名,HTTP,北京市,5秒,2014-12-07 15:00:55,
124.218.6.65,8088,高匿名,HTTP,台湾省,1秒,2014-12-07 14:01:18,
183.207.228.7,9001,高匿名,HTTP,江苏省 南京市,8秒,2014-12-07 13:00:20,
183.207.228.7,9966,高匿名,HTTP,江苏省 南京市,4秒,2014-12-07 12:00:23,
118.26.147.119,80,高匿名,HTTP,北京市,5秒,2014-12-07 11:00:20,
218.207.172.236,80,高匿名,HTTP,福建省 宁德市,5秒,2014-12-07 10:00:53,
113.214.13.1,8000,高匿名,HTTP,浙江省 杭州市,4秒,2014-12-07 09:00:08,
111.1.32.122,81,高匿名,HTTP,浙江省 杭州市,4秒,2014-12-07 08:00:11,
112.25.133.2,8123,高匿名,HTTP,江苏省 苏州市,8秒,2014-12-07 07:00:12,
117.177.243.47,80,高匿名,HTTP,四川省 内江市,15秒,2014-12-07 06:00:27,
183.207.228.7,9000,高匿名,HTTP,江苏省 南京市,6秒,2014-12-07 05:00:18,
117.177.243.46,80,高匿名,HTTP,四川省 内江市,9秒,2014-12-07 04:00:31,
117.21.192.9,80,高匿名,HTTP,江西省 南昌市,18秒,2014-12-07 03:00:23,
115.28.57.12,8080,高匿名,HTTP,山东省 青岛市,10秒,2014-12-07 02:01:36,
117.21.192.9,80,高匿名,HTTP,江西省 南昌市,12秒,2014-12-07 01:00:16,
192.192.81.126,9064,高匿名,HTTP,台湾省,8秒,2014-12-07 00:00:21,
202.107.233.85,8080,高匿名,HTTP,浙江省 嘉兴市,4秒,2014-12-06 23:00:20,
115.236.59.194,3128,高匿名,HTTP,浙江省 杭州市,24秒,2014-12-06 22:00:28,
183.141.67.35,3128,高匿名,HTTP,浙江省 嘉兴市,5秒,2014-12-06 21:19:38,
123.192.7.182,9064,高匿名,HTTP,台湾省,1秒,2014-12-06 20:01:21,
123.110.228.42,9064,高匿名,HTTP,台湾省,16秒,2014-12-06 19:00:27,
116.118.141.15,8088,高匿名,HTTP,,2秒,2014-12-06 18:16:40,
59.67.89.132,8088,高匿名,HTTP,天津市,0.4秒,2014-12-06 17:01:18,
183.207.228.7,8026,高匿名,HTTP,江苏省 南京市,5秒,2014-12-06 16:00:17,
221.10.102.199,843,高匿名,HTTP,四川省 德阳市,3秒,2014-12-06 15:00:14,
117.177.243.43,80,高匿名,HTTP,四川省 内江市,3秒,2014-12-06 14:00:38,
111.1.32.24,3128,高匿名,HTTP,浙江省 杭州市,3秒,2014-12-06 13:00:43,
123.110.228.42,9064,高匿名,HTTP,台湾省,9秒,2014-12-06 12:01:02,
115.228.110.188,3128,高匿名,HTTP,浙江省 嘉兴市,6秒,2014-12-06 11:01:12,
117.177.243.55,80,高匿名,HTTP,四川省 内江市,1秒,2014-12-06 10:00:51,
117.177.243.55,80,高匿名,HTTP,四川省 内江市,2秒,2014-12-06 09:00:13,
202.107.233.85,8080,高匿名,HTTP,浙江省 嘉兴市,4秒,2014-12-06 08:00:23,
111.1.36.25,80,高匿名,HTTP,浙江省 杭州市,2秒,2014-12-06 07:00:13,
115.165.192.172,9064,高匿名,HTTP,台湾省,0.7秒,2014-12-06 06:01:00,
183.207.228.7,9985,高匿名,HTTP,江苏省,19秒,2014-12-06 05:00:22,
183.207.229.133,81,高匿名,HTTP,江苏省 南京市,6秒,2014-12-06 04:00:20,
218.108.168.70,80,高匿名,HTTP,浙江省 杭州市,4秒,2014-12-06 03:00:17,
116.228.80.186,8080,高匿名,HTTP,上海市,4秒,2014-12-06 02:00:08,
111.184.98.139,9064,高匿名,HTTP,台湾省,2秒,2014-12-06 01:00:42,
211.138.121.37,81,高匿名,HTTP,浙江省 杭州市,7秒,2014-12-06 00:00:18,
183.207.228.7,8582,高匿名,HTTP,江苏省 南京市,2秒,2014-12-05 23:00:20,
183.207.228.7,8808,高匿名,HTTP,江苏省,13秒,2014-12-05 22:00:25,
115.228.62.157,3128,高匿名,HTTP,浙江省 嘉兴市,1.0秒,2014-12-05 21:19:17,
183.207.228.7,8777,高匿名,HTTP,江苏省,9秒,2014-12-05 20:00:20,
112.111.100.71,9000,高匿名,HTTP,福建省 三明市,0.4秒,2014-12-05 19:01:17,
113.214.13.1,8000,高匿名,HTTP,浙江省 杭州市,7秒,2014-12-05 18:00:10,
183.206.64.137,8123,高匿名,HTTP,江苏省 连云港市,7秒,2014-12-05 17:00:11,
119.6.144.73,81,高匿名,HTTP,四川省 绵阳市,1秒,2014-12-05 16:00:04,
183.230.53.192,8123,高匿名,HTTP,重庆市,14秒,2014-12-05 15:00:18,
120.198.243.118,80,高匿名,HTTP,广东省,3秒,2014-12-05 14:00:07,
42.96.130.84,80,高匿名,HTTP,北京市,1秒,2014-12-05 13:01:31,
119.6.144.78,80,高匿名,HTTP,四川省 达州市,0.4秒,2014-12-05 12:00:20,
117.117.9.54,8088,高匿名,HTTP,北京市,2秒,2014-12-05 11:00:32,
119.77.223.92,8088,高匿名,HTTP,台湾省,6秒,2014-12-05 10:00:58,
118.26.147.119,80,高匿名,HTTP,北京市,0.2秒,2014-12-05 09:00:58,
111.1.36.25,80,高匿名,HTTP,浙江省 杭州市,15秒,2014-12-05 08:00:27,
120.126.40.220,9064,高匿名,HTTP,台湾省,10秒,2014-12-05 07:00:28,
61.53.143.179,80,高匿名,HTTP,河南省 开封市,1秒,2014-12-05 06:00:43,
120.198.243.116,80,高匿名,HTTP,广东省,7秒,2014-12-05 05:00:12,
1.174.116.144,8088,高匿名,HTTP,台湾省,1秒,2014-12-05 04:27:17,
183.207.228.7,8099,高匿名,HTTP,江苏省 南京市,8秒,2014-12-05 03:00:23,
112.17.0.201,80,高匿名,HTTP,浙江省,2秒,2014-12-05 02:00:07,
183.207.228.7,9341,高匿名,HTTP,江苏省 南京市,2秒,2014-12-05 01:00:14,
113.57.230.54,81,高匿名,HTTP,湖北省 武汉市,1秒,2014-12-05 00:00:38,
222.34.136.60,80,高匿名,HTTP,吉林省 长春市,2秒,2014-12-04 23:00:25,
120.198.243.15,80,高匿名,HTTP,广东省,1秒,2014-12-04 22:00:31,
124.218.6.227,9064,高匿名,HTTP,台湾省,3秒,2014-12-04 21:00:52,
117.177.243.12,80,高匿名,HTTP,四川省 内江市,5秒,2014-12-04 20:00:36,
112.5.255.124,80,高匿名,HTTP,福建省 福州市,27秒,2014-12-04 19:00:31,
183.207.228.7,8255,高匿名,HTTP,江苏省,13秒,2014-12-04 18:00:24,
117.177.243.36,80,高匿名,HTTP,四川省 内江市,1秒,2014-12-04 17:00:39,
218.108.192.205,80,高匿名,HTTP,浙江省 杭州市,1秒,2014-12-04 16:00:03,
120.198.243.52,80,高匿名,HTTP,广东省,2秒,2014-12-04 15:00:07,
183.207.228.7,8308,高匿名,HTTP,江苏省 南京市,0.5秒,2014-12-04 14:01:14,
182.234.144.10,9064,高匿名,HTTP,台湾省,19秒,2014-12-04 13:00:51,
218.32.36.70,8088,高匿名,HTTP,台湾省,4秒,2014-12-04 12:16:19,
117.177.243.14,80,高匿名,HTTP,四川省 内江市,5秒,2014-12-04 11:00:34,
180.177.51.167,9064,高匿名,HTTP,台湾省,1秒,2014-12-04 10:01:11,
123.0.210.102,9064,高匿名,HTTP,台湾省,0.7秒,2014-12-04 09:01:43,
1.172.133.169,9064,高匿名,HTTP,台湾省,0.5秒,2014-12-04 08:02:03,
183.224.1.30,80,高匿名,HTTP,云南省,7秒,2014-12-04 07:00:19,
117.177.243.102,80,高匿名,HTTP,四川省 内江市,4秒,2014-12-04 06:00:54,
218.108.192.205,80,高匿名,HTTP,浙江省 杭州市,1秒,2014-12-04 05:00:04,
140.112.240.39,9064,高匿名,HTTP,台湾省,0.8秒,2014-12-04 04:01:42,
